,year,month,day,team,ranking,DateTime,Expected
10091,2006,9,24,Dallas,12,2006-09-24,
10092,2006,9,24,Philadelphia,13,2006-09-24,
10093,2006,9,24,NY Giants,14,2006-09-24,
10094,2006,9,24,Minnesota,15,2006-09-24,
10095,2006,9,24,Pittsburgh,16,2006-09-24,
10096,2006,9,24,LA Rams,17,2006-09-24,
10097,2006,9,24,San Francisco,18,2006-09-24,
10098,2006,9,24,NY Jets,19,2006-09-24,
10099,2006,9,24,Arizona,20,2006-09-24,
10100,2006,9,24,Denver,21,2006-09-24,
10101,2006,9,24,Kansas City,22,2006-09-24,
10102,2006,9,24,Carolina,23,2006-09-24,
10103,2006,9,24,Cleveland,24,2006-09-24,
10104,2006,9,24,Washington,25,2006-09-24,
10105,2006,9,24,Miami,26,2006-09-24,
10106,2006,9,24,Detroit,27,2006-09-24,
10107,2006,9,24,Houston,28,2006-09-24,
10108,2006,9,24,Tampa Bay,29,2006-09-24,
10109,2006,9,24,Green Bay,30,2006-09-24,
10110,2006,9,24,Tennessee,31,2006-09-24,
10111,2006,9,24,Las Vegas,32,2006-09-24,
10112,2006,9,17,LA Chargers,1,2006-09-17,1.0
10113,2006,9,17,Baltimore,2,2006-09-17,3.0
10114,2006,9,17,Chicago,3,2006-09-17,2.0
10115,2006,9,17,Atlanta,4,2006-09-17,6.0
10116,2006,9,17,Philadelphia,5,2006-09-17,13.0
10117,2006,9,17,Cincinnati,6,2006-09-17,4.0
10118,2006,9,17,NY Jets,7,2006-09-17,19.0
10119,2006,9,17,Indianapolis,8,2006-09-17,5.0
10120,2006,9,17,New Orleans,9,2006-09-17,8.0
10121,2006,9,17,Pittsburgh,10,2006-09-17,16.0
10122,2006,9,17,Minnesota,11,2006-09-17,15.0
10123,2006,9,17,Seattle,12,2006-09-17,9.0
10124,2006,9,17,LA Rams,13,2006-09-17,17.0
10125,2006,9,17,Arizona,14,2006-09-17,20.0
10126,2006,9,17,Jacksonville,15,2006-09-17,10.0
10127,2006,9,17,Buffalo,16,2006-09-17,7.0
10128,2006,9,17,New England,17,2006-09-17,11.0
10129,2006,9,17,Dallas,18,2006-09-17,12.0
10130,2006,9,17,San Francisco,19,2006-09-17,18.0
10131,2006,9,17,Denver,20,2006-09-17,21.0
10132,2006,9,17,Detroit,21,2006-09-17,27.0
10133,2006,9,17,Washington,22,2006-09-17,25.0
10134,2006,9,17,Cleveland,23,2006-09-17,24.0
10135,2006,9,17,Miami,24,2006-09-17,26.0
10136,2006,9,17,NY Giants,25,2006-09-17,14.0
10137,2006,9,17,Tennessee,26,2006-09-17,31.0
10138,2006,9,17,Kansas City,27,2006-09-17,22.0
10139,2006,9,17,Carolina,28,2006-09-17,23.0
10140,2006,9,17,Houston,29,2006-09-17,28.0
10141,2006,9,17,Green Bay,30,2006-09-17,30.0
10142,2006,9,17,Las Vegas,31,2006-09-17,32.0
10143,2006,9,17,Tampa Bay,32,2006-09-17,29.0
10144,2006,9,10,Pittsburgh,1,2006-09-10,10.0
10145,2006,9,10,Atlanta,2,2006-09-10,4.0
10146,2006,9,10,Buffalo,3,2006-09-10,16.0
10147,2006,9,10,Chicago,4,2006-09-10,3.0
10148,2006,9,10,Cincinnati,5,2006-09-10,6.0
10149,2006,9,10,Cleveland,6,2006-09-10,23.0
10150,2006,9,10,Dallas,7,2006-09-10,18.0
10151,2006,9,10,Denver,8,2006-09-10,20.0
10152,2006,9,10,Detroit,9,2006-09-10,21.0
10153,2006,9,10,Green Bay,10,2006-09-10,30.0
10154,2006,9,10,Tennessee,11,2006-09-10,26.0
10155,2006,9,10,Indianapolis,12,2006-09-10,8.0
10156,2006,9,10,Kansas City,13,2006-09-10,27.0
10157,2006,9,10,Las Vegas,14,2006-09-10,31.0
10158,2006,9,10,LA Rams,15,2006-09-10,13.0
10159,2006,9,10,New England,16,2006-09-10,17.0
10160,2006,9,10,Minnesota,17,2006-09-10,11.0
10161,2006,9,10,NY Giants,18,2006-09-10,25.0
10162,2006,9,10,New Orleans,19,2006-09-10,9.0
10163,2006,9,10,Philadelphia,20,2006-09-10,5.0
10164,2006,9,10,NY Jets,21,2006-09-10,7.0
10165,2006,9,10,Arizona,22,2006-09-10,14.0
10166,2006,9,10,San Francisco,23,2006-09-10,19.0
10167,2006,9,10,LA Chargers,24,2006-09-10,1.0
10168,2006,9,10,Tampa Bay,25,2006-09-10,32.0
10169,2006,9,10,Seattle,26,2006-09-10,12.0
10170,2006,9,10,Carolina,27,2006-09-10,28.0
10171,2006,9,10,Washington,28,2006-09-10,22.0
10172,2006,9,10,Jacksonville,29,2006-09-10,15.0
10173,2006,9,10,Houston,30,2006-09-10,29.0
10174,2006,9,10,Baltimore,31,2006-09-10,2.0
10175,2006,9,10,Miami,32,2006-09-10,24.0
10176,2006,2,5,Indianapolis,1,2006-02-05,
10177,2006,2,5,Seattle,2,2006-02-05,
10178,2006,2,5,Pittsburgh,3,2006-02-05,
10179,2006,2,5,Denver,4,2006-02-05,
10180,2006,2,5,LA Chargers,5,2006-02-05,
10181,2006,2,5,Carolina,6,2006-02-05,
10182,2006,2,5,Kansas City,7,2006-02-05,
10183,2006,2,5,Washington,8,2006-02-05,
10184,2006,2,5,NY Giants,9,2006-02-05,
10185,2006,2,5,New England,10,2006-02-05,
10186,2006,2,5,Jacksonville,11,2006-02-05,
10187,2006,2,5,Cincinnati,12,2006-02-05,
10188,2006,2,5,Chicago,13,2006-02-05,
10189,2006,2,5,Dallas,14,2006-02-05,
10190,2006,2,5,Tampa Bay,15,2006-02-05,
10191,2006,2,5,Atlanta,16,2006-02-05,
10192,2006,2,5,Miami,17,2006-02-05,
10193,2006,2,5,Baltimore,18,2006-02-05,
10194,2006,2,5,Minnesota,19,2006-02-05,
10195,2006,2,5,Green Bay,20,2006-02-05,
10196,2006,2,5,Philadelphia,21,2006-02-05,
10197,2006,2,5,Cleveland,22,2006-02-05,
10198,2006,2,5,Las Vegas,23,2006-02-05,
10199,2006,2,5,Arizona,24,2006-02-05,
10200,2006,2,5,LA Rams,25,2006-02-05,
10201,2006,2,5,Detroit,26,2006-02-05,
10202,2006,2,5,Buffalo,27,2006-02-05,
10203,2006,2,5,NY Jets,28,2006-02-05,
10204,2006,2,5,Tennessee,29,2006-02-05,
10205,2006,2,5,New Orleans,30,2006-02-05,
10206,2006,2,5,Houston,31,2006-02-05,
10207,2006,2,5,San Francisco,32,2006-02-05,
10208,2005,12,25,Indianapolis,1,2005-12-25,
10209,2005,12,25,Seattle,2,2005-12-25,
10210,2005,12,25,LA Chargers,3,2005-12-25,
10211,2005,12,25,Pittsburgh,4,2005-12-25,
10212,2005,12,25,Denver,5,2005-12-25,
10213,2005,12,25,Cincinnati,6,2005-12-25,
10214,2005,12,25,NY Giants,7,2005-12-25,
10215,2005,12,25,Carolina,8,2005-12-25,
10216,2005,12,25,Washington,9,2005-12-25,
10217,2005,12,25,Jacksonville,10,2005-12-25,
10218,2005,12,25,Chicago,11,2005-12-25,
10219,2005,12,25,Kansas City,12,2005-12-25,
10220,2005,12,25,Dallas,13,2005-12-25,
10221,2005,12,25,New England,14,2005-12-25,
10222,2005,12,25,Atlanta,15,2005-12-25,
10223,2005,12,25,Tampa Bay,16,2005-12-25,
10224,2005,12,25,Miami,17,2005-12-25,
10225,2005,12,25,Baltimore,18,2005-12-25,
10226,2005,12,25,Philadelphia,19,2005-12-25,
10227,2005,12,25,Green Bay,20,2005-12-25,
10228,2005,12,25,Cleveland,21,2005-12-25,
10229,2005,12,25,Minnesota,22,2005-12-25,
10230,2005,12,25,Las Vegas,23,2005-12-25,
10231,2005,12,25,Arizona,24,2005-12-25,
10232,2005,12,25,Detroit,25,2005-12-25,
10233,2005,12,25,LA Rams,26,2005-12-25,
10234,2005,12,25,Buffalo,27,2005-12-25,
10235,2005,12,25,Tennessee,28,2005-12-25,
10236,2005,12,25,NY Jets,29,2005-12-25,
10237,2005,12,25,New Orleans,30,2005-12-25,
10238,2005,12,25,Houston,31,2005-12-25,
10239,2005,12,25,San Francisco,32,2005-12-25,
10240,2005,12,18,Indianapolis,1,2005-12-18,1.0
10241,2005,12,18,Seattle,2,2005-12-18,2.0
10242,2005,12,18,LA Chargers,3,2005-12-18,3.0
10243,2005,12,18,Denver,4,2005-12-18,5.0
10244,2005,12,18,NY Giants,5,2005-12-18,7.0
10245,2005,12,18,Cincinnati,6,2005-12-18,6.0
10246,2005,12,18,Pittsburgh,7,2005-12-18,4.0
10247,2005,12,18,Carolina,8,2005-12-18,8.0
10248,2005,12,18,Jacksonville,9,2005-12-18,10.0
10249,2005,12,18,Dallas,10,2005-12-18,13.0
10250,2005,12,18,Chicago,11,2005-12-18,11.0
10251,2005,12,18,New England,12,2005-12-18,14.0
10252,2005,12,18,Kansas City,13,2005-12-18,12.0
10253,2005,12,18,Atlanta,14,2005-12-18,15.0
10254,2005,12,18,Washington,15,2005-12-18,9.0
10255,2005,12,18,Green Bay,16,2005-12-18,20.0
10256,2005,12,18,Tampa Bay,17,2005-12-18,16.0
10257,2005,12,18,Miami,18,2005-12-18,17.0
10258,2005,12,18,Cleveland,19,2005-12-18,21.0
10259,2005,12,18,Minnesota,20,2005-12-18,22.0
10260,2005,12,18,Philadelphia,21,2005-12-18,19.0
10261,2005,12,18,Las Vegas,22,2005-12-18,23.0
10262,2005,12,18,Detroit,23,2005-12-18,25.0
10263,2005,12,18,Baltimore,24,2005-12-18,18.0
10264,2005,12,18,Arizona,25,2005-12-18,24.0
10265,2005,12,18,LA Rams,26,2005-12-18,26.0
10266,2005,12,18,Tennessee,27,2005-12-18,28.0
10267,2005,12,18,NY Jets,28,2005-12-18,29.0
10268,2005,12,18,Buffalo,29,2005-12-18,27.0
10269,2005,12,18,New Orleans,30,2005-12-18,30.0
10270,2005,12,18,Houston,31,2005-12-18,31.0
10271,2005,12,18,San Francisco,32,2005-12-18,32.0
10272,2005,12,11,Indianapolis,1,2005-12-11,1.0
10273,2005,12,11,LA Chargers,2,2005-12-11,3.0
10274,2005,12,11,Seattle,3,2005-12-11,2.0
10275,2005,12,11,Denver,4,2005-12-11,4.0
10276,2005,12,11,NY Giants,5,2005-12-11,5.0
10277,2005,12,11,Cincinnati,6,2005-12-11,6.0
10278,2005,12,11,Carolina,7,2005-12-11,8.0
10279,2005,12,11,Jacksonville,8,2005-12-11,9.0
10280,2005,12,11,Dallas,9,2005-12-11,10.0
10281,2005,12,11,Pittsburgh,10,2005-12-11,7.0
10282,2005,12,11,Chicago,11,2005-12-11,11.0
10283,2005,12,11,Kansas City,12,2005-12-11,13.0
10284,2005,12,11,Atlanta,13,2005-12-11,14.0
10285,2005,12,11,Washington,14,2005-12-11,15.0
10286,2005,12,11,Tampa Bay,15,2005-12-11,17.0
10287,2005,12,11,Green Bay,16,2005-12-11,16.0
10288,2005,12,11,New England,17,2005-12-11,12.0
10289,2005,12,11,Miami,18,2005-12-11,18.0
10290,2005,12,11,Cleveland,19,2005-12-11,19.0
10291,2005,12,11,Las Vegas,20,2005-12-11,22.0
10292,2005,12,11,Philadelphia,21,2005-12-11,21.0
10293,2005,12,11,Minnesota,22,2005-12-11,20.0
10294,2005,12,11,Detroit,23,2005-12-11,23.0
10295,2005,12,11,LA Rams,24,2005-12-11,26.0
10296,2005,12,11,Arizona,25,2005-12-11,25.0
10297,2005,12,11,Baltimore,26,2005-12-11,24.0
10298,2005,12,11,Buffalo,27,2005-12-11,29.0
10299,2005,12,11,Tennessee,28,2005-12-11,27.0
10300,2005,12,11,New Orleans,29,2005-12-11,30.0
10301,2005,12,11,NY Jets,30,2005-12-11,28.0
10302,2005,12,11,Houston,31,2005-12-11,31.0
10303,2005,12,11,San Francisco,32,2005-12-11,32.0
10304,2005,12,4,Indianapolis,1,2005-12-04,1.0
10305,2005,12,4,LA Chargers,2,2005-12-04,2.0
10306,2005,12,4,Denver,3,2005-12-04,4.0
10307,2005,12,4,NY Giants,4,2005-12-04,5.0
10308,2005,12,4,Cincinnati,5,2005-12-04,6.0
10309,2005,12,4,Seattle,6,2005-12-04,3.0
10310,2005,12,4,Pittsburgh,7,2005-12-04,10.0
10311,2005,12,4,Carolina,8,2005-12-04,7.0
10312,2005,12,4,Dallas,9,2005-12-04,9.0
10313,2005,12,4,Jacksonville,10,2005-12-04,8.0
10314,2005,12,4,Chicago,11,2005-12-04,11.0
10315,2005,12,4,Atlanta,12,2005-12-04,13.0
10316,2005,12,4,Kansas City,13,2005-12-04,12.0
10317,2005,12,4,Green Bay,14,2005-12-04,16.0
10318,2005,12,4,Washington,15,2005-12-04,14.0
10319,2005,12,4,Philadelphia,16,2005-12-04,21.0
10320,2005,12,4,Tampa Bay,17,2005-12-04,15.0
10321,2005,12,4,New England,18,2005-12-04,17.0
10322,2005,12,4,Las Vegas,19,2005-12-04,20.0
10323,2005,12,4,Miami,20,2005-12-04,18.0
10324,2005,12,4,Cleveland,21,2005-12-04,19.0
10325,2005,12,4,Detroit,22,2005-12-04,23.0
10326,2005,12,4,LA Rams,23,2005-12-04,24.0
10327,2005,12,4,Minnesota,24,2005-12-04,22.0
10328,2005,12,4,Tennessee,25,2005-12-04,28.0
10329,2005,12,4,Baltimore,26,2005-12-04,26.0
10330,2005,12,4,Arizona,27,2005-12-04,25.0
10331,2005,12,4,Buffalo,28,2005-12-04,27.0
10332,2005,12,4,New Orleans,29,2005-12-04,29.0
10333,2005,12,4,NY Jets,30,2005-12-04,30.0
10334,2005,12,4,Houston,31,2005-12-04,31.0
10335,2005,12,4,San Francisco,32,2005-12-04,32.0
10336,2005,11,27,Indianapolis,1,2005-11-27,1.0
10337,2005,11,27,LA Chargers,2,2005-11-27,2.0
10338,2005,11,27,Denver,3,2005-11-27,3.0
10339,2005,11,27,NY Giants,4,2005-11-27,4.0
10340,2005,11,27,Pittsburgh,5,2005-11-27,7.0
10341,2005,11,27,Cincinnati,6,2005-11-27,5.0
10342,2005,11,27,Seattle,7,2005-11-27,6.0
10343,2005,11,27,Dallas,8,2005-11-27,9.0
10344,2005,11,27,Carolina,9,2005-11-27,8.0
10345,2005,11,27,Jacksonville,10,2005-11-27,10.0
10346,2005,11,27,Chicago,11,2005-11-27,11.0
10347,2005,11,27,Atlanta,12,2005-11-27,12.0
10348,2005,11,27,Kansas City,13,2005-11-27,13.0
10349,2005,11,27,Green Bay,14,2005-11-27,14.0
10350,2005,11,27,Washington,15,2005-11-27,15.0
10351,2005,11,27,Tampa Bay,16,2005-11-27,17.0
10352,2005,11,27,Philadelphia,17,2005-11-27,16.0
10353,2005,11,27,Las Vegas,18,2005-11-27,19.0
10354,2005,11,27,New England,19,2005-11-27,18.0
10355,2005,11,27,Cleveland,20,2005-11-27,21.0
10356,2005,11,27,Miami,21,2005-11-27,20.0
10357,2005,11,27,Detroit,22,2005-11-27,22.0
10358,2005,11,27,LA Rams,23,2005-11-27,23.0
10359,2005,11,27,Minnesota,24,2005-11-27,24.0
10360,2005,11,27,Baltimore,25,2005-11-27,26.0
10361,2005,11,27,Tennessee,26,2005-11-27,25.0
10362,2005,11,27,Arizona,27,2005-11-27,27.0
10363,2005,11,27,Buffalo,28,2005-11-27,28.0
10364,2005,11,27,NY Jets,29,2005-11-27,30.0
10365,2005,11,27,New Orleans,30,2005-11-27,29.0
10366,2005,11,27,Houston,31,2005-11-27,31.0
10367,2005,11,27,San Francisco,32,2005-11-27,32.0
10368,2005,11,20,Indianapolis,1,2005-11-20,1.0
10369,2005,11,20,LA Chargers,2,2005-11-20,2.0
10370,2005,11,20,Pittsburgh,3,2005-11-20,5.0
10371,2005,11,20,Cincinnati,4,2005-11-20,6.0
10372,2005,11,20,Seattle,5,2005-11-20,7.0
10373,2005,11,20,Denver,6,2005-11-20,3.0
10374,2005,11,20,NY Giants,7,2005-11-20,4.0
10375,2005,11,20,Carolina,8,2005-11-20,9.0
10376,2005,11,20,Dallas,9,2005-11-20,8.0
10377,2005,11,20,Jacksonville,10,2005-11-20,10.0
10378,2005,11,20,Chicago,11,2005-11-20,11.0
10379,2005,11,20,Atlanta,12,2005-11-20,12.0
10380,2005,11,20,Green Bay,13,2005-11-20,14.0
10381,2005,11,20,Washington,14,2005-11-20,15.0
10382,2005,11,20,Kansas City,15,2005-11-20,13.0
10383,2005,11,20,Tampa Bay,16,2005-11-20,16.0
10384,2005,11,20,Philadelphia,17,2005-11-20,17.0
10385,2005,11,20,New England,18,2005-11-20,19.0
10386,2005,11,20,Las Vegas,19,2005-11-20,18.0
10387,2005,11,20,Miami,20,2005-11-20,21.0
10388,2005,11,20,Detroit,21,2005-11-20,22.0
10389,2005,11,20,Cleveland,22,2005-11-20,20.0
10390,2005,11,20,LA Rams,23,2005-11-20,23.0
10391,2005,11,20,Buffalo,24,2005-11-20,28.0
10392,2005,11,20,Tennessee,25,2005-11-20,26.0
10393,2005,11,20,Baltimore,26,2005-11-20,25.0
10394,2005,11,20,Minnesota,27,2005-11-20,24.0
10395,2005,11,20,Arizona,28,2005-11-20,27.0
10396,2005,11,20,NY Jets,29,2005-11-20,29.0
10397,2005,11,20,New Orleans,30,2005-11-20,30.0
10398,2005,11,20,Houston,31,2005-11-20,31.0
10399,2005,11,20,San Francisco,32,2005-11-20,32.0
10400,2005,11,13,Indianapolis,1,2005-11-13,1.0
10401,2005,11,13,NY Giants,2,2005-11-13,7.0
10402,2005,11,13,LA Chargers,3,2005-11-13,2.0
10403,2005,11,13,Cincinnati,4,2005-11-13,4.0
10404,2005,11,13,Pittsburgh,5,2005-11-13,3.0
10405,2005,11,13,Seattle,6,2005-11-13,5.0
10406,2005,11,13,Denver,7,2005-11-13,6.0
10407,2005,11,13,Dallas,8,2005-11-13,9.0
10408,2005,11,13,Carolina,9,2005-11-13,8.0
10409,2005,11,13,Atlanta,10,2005-11-13,12.0
10410,2005,11,13,Chicago,11,2005-11-13,11.0
10411,2005,11,13,Jacksonville,12,2005-11-13,10.0
10412,2005,11,13,Kansas City,13,2005-11-13,15.0
10413,2005,11,13,Washington,14,2005-11-13,14.0
10414,2005,11,13,Green Bay,15,2005-11-13,13.0
10415,2005,11,13,Las Vegas,16,2005-11-13,19.0
10416,2005,11,13,Tampa Bay,17,2005-11-13,16.0
10417,2005,11,13,Philadelphia,18,2005-11-13,17.0
10418,2005,11,13,Miami,19,2005-11-13,20.0
10419,2005,11,13,New England,20,2005-11-13,18.0
10420,2005,11,13,Cleveland,21,2005-11-13,22.0
10421,2005,11,13,Detroit,22,2005-11-13,21.0
10422,2005,11,13,LA Rams,23,2005-11-13,23.0
10423,2005,11,13,Baltimore,24,2005-11-13,26.0
10424,2005,11,13,Buffalo,25,2005-11-13,24.0
10425,2005,11,13,NY Jets,26,2005-11-13,29.0
10426,2005,11,13,Tennessee,27,2005-11-13,25.0
10427,2005,11,13,Arizona,28,2005-11-13,28.0
10428,2005,11,13,Minnesota,29,2005-11-13,27.0
10429,2005,11,13,New Orleans,30,2005-11-13,30.0
10430,2005,11,13,Houston,31,2005-11-13,31.0
10431,2005,11,13,San Francisco,32,2005-11-13,32.0
10432,2005,11,6,Indianapolis,1,2005-11-06,1.0
10433,2005,11,6,LA Chargers,2,2005-11-06,3.0
10434,2005,11,6,NY Giants,3,2005-11-06,2.0
10435,2005,11,6,Cincinnati,4,2005-11-06,4.0
10436,2005,11,6,Denver,5,2005-11-06,7.0
10437,2005,11,6,Pittsburgh,6,2005-11-06,5.0
10438,2005,11,6,Seattle,7,2005-11-06,6.0
10439,2005,11,6,Dallas,8,2005-11-06,8.0
10440,2005,11,6,Chicago,9,2005-11-06,11.0
10441,2005,11,6,Tampa Bay,10,2005-11-06,17.0
10442,2005,11,6,Atlanta,11,2005-11-06,10.0
10443,2005,11,6,Jacksonville,12,2005-11-06,12.0
10444,2005,11,6,Carolina,13,2005-11-06,9.0
10445,2005,11,6,Kansas City,14,2005-11-06,13.0
10446,2005,11,6,Green Bay,15,2005-11-06,15.0
10447,2005,11,6,Washington,16,2005-11-06,14.0
10448,2005,11,6,Philadelphia,17,2005-11-06,18.0
10449,2005,11,6,Las Vegas,18,2005-11-06,16.0
10450,2005,11,6,Miami,19,2005-11-06,19.0
10451,2005,11,6,Detroit,20,2005-11-06,22.0
10452,2005,11,6,New England,21,2005-11-06,20.0
10453,2005,11,6,Cleveland,22,2005-11-06,21.0
10454,2005,11,6,Baltimore,23,2005-11-06,24.0
10455,2005,11,6,LA Rams,24,2005-11-06,23.0
10456,2005,11,6,Buffalo,25,2005-11-06,25.0
10457,2005,11,6,NY Jets,26,2005-11-06,26.0
10458,2005,11,6,Tennessee,27,2005-11-06,27.0
10459,2005,11,6,Arizona,28,2005-11-06,28.0
10460,2005,11,6,New Orleans,29,2005-11-06,30.0
10461,2005,11,6,Minnesota,30,2005-11-06,29.0
10462,2005,11,6,Houston,31,2005-11-06,31.0
10463,2005,11,6,San Francisco,32,2005-11-06,32.0
10464,2005,10,9,New England,1,2005-10-09,
10465,2005,10,9,Atlanta,2,2005-10-09,
10466,2005,10,9,Buffalo,3,2005-10-09,
10467,2005,10,9,Chicago,4,2005-10-09,
10468,2005,10,9,Cincinnati,5,2005-10-09,
10469,2005,10,9,Cleveland,6,2005-10-09,
10470,2005,10,9,Dallas,7,2005-10-09,
10471,2005,10,9,Denver,8,2005-10-09,
10472,2005,10,9,Detroit,9,2005-10-09,
10473,2005,10,9,Green Bay,10,2005-10-09,
10474,2005,10,9,Tennessee,11,2005-10-09,
10475,2005,10,9,Indianapolis,12,2005-10-09,
10476,2005,10,9,Kansas City,13,2005-10-09,
10477,2005,10,9,LA Rams,14,2005-10-09,
10478,2005,10,9,Miami,15,2005-10-09,
10479,2005,10,9,Minnesota,16,2005-10-09,
10480,2005,10,9,NY Giants,17,2005-10-09,
10481,2005,10,9,New Orleans,18,2005-10-09,
10482,2005,10,9,Philadelphia,19,2005-10-09,
10483,2005,10,9,NY Jets,20,2005-10-09,
10484,2005,10,9,Pittsburgh,21,2005-10-09,
10485,2005,10,9,Arizona,22,2005-10-09,
10486,2005,10,9,San Francisco,23,2005-10-09,
10487,2005,10,9,LA Chargers,24,2005-10-09,
10488,2005,10,9,Tampa Bay,25,2005-10-09,
10489,2005,10,9,Seattle,26,2005-10-09,
10490,2005,10,9,Carolina,27,2005-10-09,
10491,2005,10,9,Washington,28,2005-10-09,
10492,2005,10,9,Jacksonville,29,2005-10-09,
10493,2005,10,9,Houston,30,2005-10-09,
10494,2005,10,9,Baltimore,31,2005-10-09,
10495,2005,10,9,Las Vegas,32,2005-10-09,
10496,2005,9,25,Pittsburgh,1,2005-09-25,
10497,2005,9,25,Cincinnati,2,2005-09-25,
10498,2005,9,25,Philadelphia,3,2005-09-25,
10499,2005,9,25,NY Giants,4,2005-09-25,
10500,2005,9,25,Chicago,5,2005-09-25,
10501,2005,9,25,Kansas City,6,2005-09-25,
10502,2005,9,25,Tampa Bay,7,2005-09-25,
10503,2005,9,25,Indianapolis,8,2005-09-25,
10504,2005,9,25,Miami,9,2005-09-25,
10505,2005,9,25,Jacksonville,10,2005-09-25,
10506,2005,9,25,Washington,11,2005-09-25,
10507,2005,9,25,Atlanta,12,2005-09-25,
10508,2005,9,25,Dallas,13,2005-09-25,
10509,2005,9,25,LA Rams,14,2005-09-25,
10510,2005,9,25,Carolina,15,2005-09-25,
10511,2005,9,25,New England,16,2005-09-25,
10512,2005,9,25,Buffalo,17,2005-09-25,
10513,2005,9,25,New Orleans,18,2005-09-25,
10514,2005,9,25,NY Jets,19,2005-09-25,
10515,2005,9,25,Seattle,20,2005-09-25,
10516,2005,9,25,LA Chargers,21,2005-09-25,
10517,2005,9,25,Cleveland,22,2005-09-25,
10518,2005,9,25,Tennessee,23,2005-09-25,
10519,2005,9,25,Las Vegas,24,2005-09-25,
10520,2005,9,25,Detroit,25,2005-09-25,
10521,2005,9,25,Green Bay,26,2005-09-25,
10522,2005,9,25,Denver,27,2005-09-25,
10523,2005,9,25,Arizona,28,2005-09-25,
10524,2005,9,25,Baltimore,29,2005-09-25,
10525,2005,9,25,Houston,30,2005-09-25,
10526,2005,9,25,San Francisco,31,2005-09-25,
10527,2005,9,25,Minnesota,32,2005-09-25,
10528,2005,9,18,Pittsburgh,1,2005-09-18,1.0
10529,2005,9,18,Miami,2,2005-09-18,9.0
10530,2005,9,18,Indianapolis,3,2005-09-18,8.0
10531,2005,9,18,NY Giants,4,2005-09-18,4.0
10532,2005,9,18,Cincinnati,5,2005-09-18,2.0
10533,2005,9,18,Kansas City,6,2005-09-18,6.0
10534,2005,9,18,Tampa Bay,7,2005-09-18,7.0
10535,2005,9,18,Buffalo,8,2005-09-18,17.0
10536,2005,9,18,Detroit,9,2005-09-18,25.0
10537,2005,9,18,Jacksonville,10,2005-09-18,10.0
10538,2005,9,18,Dallas,11,2005-09-18,13.0
10539,2005,9,18,New England,12,2005-09-18,16.0
10540,2005,9,18,New Orleans,13,2005-09-18,18.0
10541,2005,9,18,Atlanta,14,2005-09-18,12.0
10542,2005,9,18,Chicago,15,2005-09-18,5.0
10543,2005,9,18,LA Rams,16,2005-09-18,14.0
10544,2005,9,18,San Francisco,17,2005-09-18,31.0
10545,2005,9,18,Philadelphia,18,2005-09-18,3.0
10546,2005,9,18,Washington,19,2005-09-18,11.0
10547,2005,9,18,Carolina,20,2005-09-18,15.0
10548,2005,9,18,Las Vegas,21,2005-09-18,24.0
10549,2005,9,18,LA Chargers,22,2005-09-18,21.0
10550,2005,9,18,Seattle,23,2005-09-18,20.0
10551,2005,9,18,Green Bay,24,2005-09-18,26.0
10552,2005,9,18,Houston,25,2005-09-18,30.0
10553,2005,9,18,Minnesota,26,2005-09-18,32.0
10554,2005,9,18,Cleveland,27,2005-09-18,22.0
10555,2005,9,18,NY Jets,28,2005-09-18,19.0
10556,2005,9,18,Arizona,29,2005-09-18,28.0
10557,2005,9,18,Baltimore,30,2005-09-18,29.0
10558,2005,9,18,Denver,31,2005-09-18,27.0
10559,2005,9,18,Tennessee,32,2005-09-18,23.0
10560,2005,9,11,New England,1,2005-09-11,12.0
10561,2005,9,11,Atlanta,2,2005-09-11,14.0
10562,2005,9,11,Buffalo,3,2005-09-11,8.0
10563,2005,9,11,Chicago,4,2005-09-11,15.0
10564,2005,9,11,Cincinnati,5,2005-09-11,5.0
10565,2005,9,11,Cleveland,6,2005-09-11,27.0
10566,2005,9,11,Dallas,7,2005-09-11,11.0
10567,2005,9,11,Denver,8,2005-09-11,31.0
10568,2005,9,11,Detroit,9,2005-09-11,9.0
10569,2005,9,11,Green Bay,10,2005-09-11,24.0
10570,2005,9,11,Tennessee,11,2005-09-11,32.0
10571,2005,9,11,Indianapolis,12,2005-09-11,3.0
10572,2005,9,11,Kansas City,13,2005-09-11,6.0
10573,2005,9,11,LA Rams,14,2005-09-11,16.0
10574,2005,9,11,Miami,15,2005-09-11,2.0
10575,2005,9,11,Minnesota,16,2005-09-11,26.0
10576,2005,9,11,NY Giants,17,2005-09-11,4.0
10577,2005,9,11,New Orleans,18,2005-09-11,13.0
10578,2005,9,11,Philadelphia,19,2005-09-11,18.0
10579,2005,9,11,NY Jets,20,2005-09-11,28.0
10580,2005,9,11,Pittsburgh,21,2005-09-11,1.0
10581,2005,9,11,Arizona,22,2005-09-11,29.0
10582,2005,9,11,San Francisco,23,2005-09-11,17.0
10583,2005,9,11,LA Chargers,24,2005-09-11,22.0
10584,2005,9,11,Tampa Bay,25,2005-09-11,7.0
10585,2005,9,11,Seattle,26,2005-09-11,23.0
10586,2005,9,11,Carolina,27,2005-09-11,20.0
10587,2005,9,11,Washington,28,2005-09-11,19.0
10588,2005,9,11,Jacksonville,29,2005-09-11,10.0
10589,2005,9,11,Houston,30,2005-09-11,25.0
10590,2005,9,11,Baltimore,31,2005-09-11,30.0
10591,2005,9,11,Las Vegas,32,2005-09-11,21.0
