year,month,day,team,third_down_conversion_percentage
2012,1,22,Green Bay,42.86%
2012,1,22,Pittsburgh,57.14%
2012,1,22,New England,41.67%
2012,1,22,Atlanta,40.00%
2012,1,22,Houston,22.22%
2012,1,22,Carolina,64.29%
2012,1,22,Baltimore,58.33%
2012,1,22,Philadelphia,50.00%
2012,1,22,Dallas,53.85%
2012,1,22,Minnesota,28.57%
2012,1,22,Cleveland,35.71%
2012,1,22,NY Giants,33.33%
2012,1,22,Washington,53.33%
2012,1,22,Tennessee,37.50%
2012,1,22,Kansas City,33.33%
2012,1,22,NY Jets,23.08%
2012,1,22,Cincinnati,27.27%
2012,1,22,Tampa Bay,41.67%
2012,1,22,Seattle,37.50%
2012,1,22,Buffalo,0.00%
2012,1,22,Las Vegas,11.11%
2012,1,22,Jacksonville,30.00%
2012,1,22,Detroit,47.06%
2012,1,22,Indianapolis,25.00%
2012,1,22,Denver,40.00%
2012,1,22,Arizona,50.00%
2012,1,22,Miami,23.08%
2012,1,22,Chicago,30.00%
2012,1,22,San Francisco,30.77%
2012,1,22,LA Rams,15.38%
2012,1,15,New Orleans,57.89%
2012,1,15,Green Bay,27.27%
2012,1,15,LA Chargers,57.14%
2012,1,15,Pittsburgh,25.00%
2012,1,15,New England,45.45%
2012,1,15,Houston,56.25%
2012,1,15,Atlanta,47.06%
2012,1,15,Baltimore,53.85%
2012,1,15,Philadelphia,26.67%
2012,1,15,Carolina,38.46%
2012,1,15,Minnesota,57.14%
2012,1,15,Cleveland,43.75%
2012,1,15,Dallas,50.00%
2012,1,15,NY Giants,42.86%
2012,1,15,NY Jets,33.33%
2012,1,15,Kansas City,16.67%
2012,1,15,Tennessee,10.00%
2012,1,15,Buffalo,36.36%
2012,1,15,Cincinnati,38.46%
2012,1,15,Washington,50.00%
2012,1,15,Las Vegas,38.46%
2012,1,15,Tampa Bay,27.27%
2012,1,15,Seattle,50.00%
2012,1,15,Jacksonville,33.33%
2012,1,15,Indianapolis,14.29%
2012,1,15,Detroit,50.00%
2012,1,15,Miami,20.00%
2012,1,15,Denver,29.41%
2012,1,15,Chicago,13.33%
2012,1,15,Arizona,21.43%
2012,1,15,San Francisco,17.65%
2012,1,15,LA Rams,21.43%
2012,1,8,New Orleans,50.00%
2012,1,8,Green Bay,58.33%
2012,1,8,Pittsburgh,20.00%
2012,1,8,LA Chargers,40.00%
2012,1,8,New England,54.55%
2012,1,8,Atlanta,46.15%
2012,1,8,Houston,50.00%
2012,1,8,Philadelphia,25.00%
2012,1,8,Carolina,54.55%
2012,1,8,Baltimore,47.37%
2012,1,8,Minnesota,40.00%
2012,1,8,Cleveland,21.43%
2012,1,8,Tennessee,18.18%
2012,1,8,Kansas City,35.00%
2012,1,8,Dallas,33.33%
2012,1,8,NY Jets,30.77%
2012,1,8,NY Giants,45.45%
2012,1,8,Buffalo,43.75%
2012,1,8,Cincinnati,18.18%
2012,1,8,Indianapolis,66.67%
2012,1,8,Tampa Bay,38.46%
2012,1,8,Las Vegas,18.18%
2012,1,8,Washington,31.25%
2012,1,8,Jacksonville,56.25%
2012,1,8,Miami,57.14%
2012,1,8,Seattle,41.67%
2012,1,8,Chicago,0.00%
2012,1,8,Denver,27.27%
2012,1,8,Arizona,30.77%
2012,1,8,San Francisco,28.57%
2012,1,8,Detroit,18.18%
2012,1,8,LA Rams,23.08%
2012,1,1,New Orleans,55.56%
2012,1,1,Green Bay,22.22%
2012,1,1,Pittsburgh,27.27%
2012,1,1,LA Chargers,35.29%
2012,1,1,New England,54.55%
2012,1,1,Philadelphia,30.77%
2012,1,1,Atlanta,50.00%
2012,1,1,Houston,13.33%
2012,1,1,Cleveland,40.00%
2012,1,1,Carolina,50.00%
2012,1,1,Baltimore,46.67%
2012,1,1,Tennessee,41.18%
2012,1,1,Minnesota,30.77%
2012,1,1,Kansas City,40.00%
2012,1,1,Dallas,22.22%
2012,1,1,NY Jets,45.45%
2012,1,1,Cincinnati,42.86%
2012,1,1,NY Giants,45.45%
2012,1,1,Las Vegas,20.00%
2012,1,1,Buffalo,40.00%
2012,1,1,Tampa Bay,20.00%
2012,1,1,Chicago,42.86%
2012,1,1,Washington,30.00%
2012,1,1,Denver,31.25%
2012,1,1,Indianapolis,11.11%
2012,1,1,Seattle,37.50%
2012,1,1,Jacksonville,26.32%
2012,1,1,Detroit,50.00%
2012,1,1,Miami,25.00%
2012,1,1,San Francisco,16.67%
2012,1,1,Arizona,33.33%
2012,1,1,LA Rams,23.08%
2011,12,25,New Orleans,72.73%
2011,12,25,Green Bay,42.86%
2011,12,25,LA Chargers,40.00%
2011,12,25,New England,47.06%
2011,12,25,Pittsburgh,14.29%
2011,12,25,Atlanta,40.00%
2011,12,25,Baltimore,41.18%
2011,12,25,Houston,10.00%
2011,12,25,Philadelphia,38.46%
2011,12,25,Carolina,0.00%
2011,12,25,Minnesota,36.36%
2011,12,25,Dallas,35.29%
2011,12,25,Cleveland,38.46%
2011,12,25,Washington,30.00%
2011,12,25,NY Giants,26.67%
2011,12,25,Tennessee,25.00%
2011,12,25,Kansas City,25.00%
2011,12,25,Tampa Bay,45.45%
2011,12,25,Detroit,69.23%
2011,12,25,Cincinnati,35.71%
2011,12,25,Seattle,38.46%
2011,12,25,NY Jets,19.05%
2011,12,25,Indianapolis,41.18%
2011,12,25,Las Vegas,27.27%
2011,12,25,Jacksonville,27.78%
2011,12,25,Buffalo,16.67%
2011,12,25,Miami,38.46%
2011,12,25,Arizona,28.57%
2011,12,25,Denver,15.38%
2011,12,25,Chicago,30.00%
2011,12,25,San Francisco,21.43%
2011,12,25,LA Rams,37.50%
2011,12,18,New Orleans,57.89%
2011,12,18,Green Bay,27.27%
2011,12,18,LA Chargers,57.14%
2011,12,18,Pittsburgh,25.00%
2011,12,18,New England,45.45%
2011,12,18,Houston,56.25%
2011,12,18,Atlanta,40.00%
2011,12,18,Baltimore,53.85%
2011,12,18,Philadelphia,26.67%
2011,12,18,Carolina,38.46%
2011,12,18,Minnesota,57.14%
2011,12,18,Dallas,53.85%
2011,12,18,Cleveland,43.75%
2011,12,18,NY Giants,42.86%
2011,12,18,NY Jets,33.33%
2011,12,18,Kansas City,16.67%
2011,12,18,Tennessee,10.00%
2011,12,18,Buffalo,36.36%
2011,12,18,Cincinnati,38.46%
2011,12,18,Washington,50.00%
2011,12,18,Las Vegas,38.46%
2011,12,18,Tampa Bay,41.67%
2011,12,18,Seattle,50.00%
2011,12,18,Indianapolis,14.29%
2011,12,18,Jacksonville,30.00%
2011,12,18,Detroit,50.00%
2011,12,18,Miami,20.00%
2011,12,18,Denver,29.41%
2011,12,18,Chicago,13.33%
2011,12,18,Arizona,21.43%
2011,12,18,San Francisco,17.65%
2011,12,18,LA Rams,21.43%
2011,12,11,New Orleans,50.00%
2011,12,11,Green Bay,58.33%
2011,12,11,LA Chargers,40.00%
2011,12,11,Pittsburgh,25.00%
2011,12,11,New England,54.55%
2011,12,11,Atlanta,46.15%
2011,12,11,Houston,50.00%
2011,12,11,Philadelphia,25.00%
2011,12,11,Carolina,54.55%
2011,12,11,Baltimore,47.37%
2011,12,11,Cleveland,43.75%
2011,12,11,Minnesota,40.00%
2011,12,11,Tennessee,18.18%
2011,12,11,Kansas City,35.00%
2011,12,11,Dallas,33.33%
2011,12,11,NY Jets,30.77%
2011,12,11,NY Giants,45.45%
2011,12,11,Buffalo,43.75%
2011,12,11,Cincinnati,18.18%
2011,12,11,Indianapolis,66.67%
2011,12,11,Tampa Bay,38.46%
2011,12,11,Las Vegas,18.18%
2011,12,11,Washington,31.25%
2011,12,11,Jacksonville,56.25%
2011,12,11,Miami,57.14%
2011,12,11,Seattle,41.67%
2011,12,11,Chicago,0.00%
2011,12,11,Denver,27.27%
2011,12,11,Arizona,30.77%
2011,12,11,San Francisco,28.57%
2011,12,11,Detroit,18.18%
2011,12,11,LA Rams,23.08%
2011,12,4,New Orleans,55.56%
2011,12,4,Green Bay,22.22%
2011,12,4,Pittsburgh,27.27%
2011,12,4,LA Chargers,35.29%
2011,12,4,New England,54.55%
2011,12,4,Atlanta,50.00%
2011,12,4,Houston,13.33%
2011,12,4,Philadelphia,25.00%
2011,12,4,Cleveland,40.00%
2011,12,4,Carolina,50.00%
2011,12,4,Baltimore,46.67%
2011,12,4,Tennessee,41.18%
2011,12,4,Minnesota,30.77%
2011,12,4,Kansas City,40.00%
2011,12,4,Dallas,22.22%
2011,12,4,NY Jets,45.45%
2011,12,4,Cincinnati,42.86%
2011,12,4,NY Giants,45.45%
2011,12,4,Las Vegas,20.00%
2011,12,4,Buffalo,40.00%
2011,12,4,Tampa Bay,20.00%
2011,12,4,Chicago,42.86%
2011,12,4,Washington,30.00%
2011,12,4,Seattle,41.67%
2011,12,4,Denver,31.25%
2011,12,4,Indianapolis,11.11%
2011,12,4,Jacksonville,26.32%
2011,12,4,Detroit,50.00%
2011,12,4,Miami,25.00%
2011,12,4,San Francisco,16.67%
2011,12,4,Arizona,33.33%
2011,12,4,LA Rams,23.08%
2011,11,27,New Orleans,30.77%
2011,11,27,Pittsburgh,41.67%
2011,11,27,Green Bay,22.22%
2011,11,27,LA Chargers,45.45%
2011,11,27,Houston,30.00%
2011,11,27,Philadelphia,52.94%
2011,11,27,New England,30.77%
2011,11,27,Atlanta,33.33%
2011,11,27,Cleveland,40.00%
2011,11,27,Minnesota,40.00%
2011,11,27,Baltimore,46.67%
2011,11,27,Tennessee,57.14%
2011,11,27,Carolina,30.00%
2011,11,27,Kansas City,42.86%
2011,11,27,Dallas,22.22%
2011,11,27,Las Vegas,35.71%
2011,11,27,NY Jets,21.43%
2011,11,27,Cincinnati,33.33%
2011,11,27,Tampa Bay,45.45%
2011,11,27,NY Giants,35.71%
2011,11,27,Buffalo,0.00%
2011,11,27,Washington,40.00%
2011,11,27,Chicago,57.14%
2011,11,27,Indianapolis,26.67%
2011,11,27,Jacksonville,46.67%
2011,11,27,Denver,23.08%
2011,11,27,Seattle,41.18%
2011,11,27,Detroit,50.00%
2011,11,27,Miami,25.00%
2011,11,27,San Francisco,16.67%
2011,11,27,Arizona,11.11%
2011,11,27,LA Rams,33.33%
2011,11,20,New Orleans,30.77%
2011,11,20,Pittsburgh,41.67%
2011,11,20,Green Bay,53.85%
2011,11,20,LA Chargers,31.25%
2011,11,20,New England,30.77%
2011,11,20,Houston,30.00%
2011,11,20,Philadelphia,20.00%
2011,11,20,Atlanta,31.25%
2011,11,20,Cleveland,35.71%
2011,11,20,Minnesota,35.71%
2011,11,20,Carolina,20.00%
2011,11,20,Baltimore,41.67%
2011,11,20,Buffalo,28.57%
2011,11,20,Las Vegas,40.00%
2011,11,20,Dallas,66.67%
2011,11,20,Kansas City,18.18%
2011,11,20,Tennessee,23.08%
2011,11,20,NY Jets,21.43%
2011,11,20,Cincinnati,36.36%
2011,11,20,NY Giants,50.00%
2011,11,20,Tampa Bay,23.08%
2011,11,20,Washington,35.71%
2011,11,20,Indianapolis,26.67%
2011,11,20,Denver,23.08%
2011,11,20,Arizona,37.50%
2011,11,20,Chicago,23.08%
2011,11,20,Jacksonville,40.00%
2011,11,20,San Francisco,27.27%
2011,11,20,Seattle,31.25%
2011,11,20,Miami,57.14%
2011,11,20,LA Rams,33.33%
2011,11,20,Detroit,23.53%
2011,11,13,New Orleans,50.00%
2011,11,13,Pittsburgh,58.33%
2011,11,13,Green Bay,60.00%
2011,11,13,LA Chargers,31.25%
2011,11,13,New England,33.33%
2011,11,13,Philadelphia,57.14%
2011,11,13,Houston,64.29%
2011,11,13,Atlanta,42.86%
2011,11,13,Carolina,50.00%
2011,11,13,Cleveland,33.33%
2011,11,13,Minnesota,50.00%
2011,11,13,Kansas City,40.00%
2011,11,13,Buffalo,27.27%
2011,11,13,NY Jets,54.55%
2011,11,13,Tennessee,35.71%
2011,11,13,Baltimore,66.67%
2011,11,13,Las Vegas,40.00%
2011,11,13,Cincinnati,50.00%
2011,11,13,Tampa Bay,16.67%
2011,11,13,Dallas,42.86%
2011,11,13,Indianapolis,28.57%
2011,11,13,Washington,41.67%
2011,11,13,NY Giants,28.57%
2011,11,13,Denver,25.00%
2011,11,13,Chicago,50.00%
2011,11,13,San Francisco,25.00%
2011,11,13,Arizona,20.00%
2011,11,13,Seattle,20.00%
2011,11,13,Jacksonville,35.71%
2011,11,13,Detroit,33.33%
2011,11,13,LA Rams,21.43%
2011,11,13,Miami,30.00%
2011,11,6,New Orleans,47.06%
2011,11,6,LA Chargers,35.71%
2011,11,6,Pittsburgh,62.50%
2011,11,6,New England,30.00%
2011,11,6,Green Bay,25.00%
2011,11,6,Atlanta,41.18%
2011,11,6,Philadelphia,58.33%
2011,11,6,Houston,58.82%
2011,11,6,Carolina,50.00%
2011,11,6,Cleveland,42.86%
2011,11,6,Buffalo,50.00%
2011,11,6,Minnesota,50.00%
2011,11,6,Kansas City,50.00%
2011,11,6,Tennessee,41.18%
2011,11,6,Tampa Bay,28.57%
2011,11,6,Las Vegas,30.77%
2011,11,6,NY Jets,61.54%
2011,11,6,Indianapolis,35.29%
2011,11,6,Cincinnati,42.86%
2011,11,6,NY Giants,50.00%
2011,11,6,Denver,14.29%
2011,11,6,Dallas,30.00%
2011,11,6,Washington,28.57%
2011,11,6,Baltimore,36.36%
2011,11,6,Arizona,18.18%
2011,11,6,San Francisco,40.00%
2011,11,6,Seattle,33.33%
2011,11,6,Jacksonville,35.71%
2011,11,6,Chicago,30.77%
2011,11,6,LA Rams,31.25%
2011,11,6,Detroit,33.33%
2011,11,6,Miami,38.46%
2011,10,30,LA Chargers,57.14%
2011,10,30,New Orleans,61.54%
2011,10,30,New England,33.33%
2011,10,30,Philadelphia,46.67%
2011,10,30,Pittsburgh,53.33%
2011,10,30,Green Bay,38.46%
2011,10,30,Denver,53.33%
2011,10,30,Tampa Bay,35.71%
2011,10,30,Tennessee,53.33%
2011,10,30,Buffalo,36.36%
2011,10,30,Houston,42.86%
2011,10,30,Baltimore,40.00%
2011,10,30,Atlanta,38.46%
2011,10,30,Las Vegas,0.00%
2011,10,30,NY Jets,42.86%
2011,10,30,Carolina,37.50%
2011,10,30,Minnesota,28.57%
2011,10,30,Cleveland,27.27%
2011,10,30,Jacksonville,21.43%
2011,10,30,Dallas,23.08%
2011,10,30,San Francisco,33.33%
2011,10,30,Detroit,41.18%
2011,10,30,Washington,25.00%
2011,10,30,Arizona,21.43%
2011,10,30,Indianapolis,43.75%
2011,10,30,Seattle,37.50%
2011,10,30,NY Giants,41.67%
2011,10,30,Kansas City,41.67%
2011,10,30,Chicago,25.00%
2011,10,30,Miami,30.77%
2011,10,30,LA Rams,28.57%
2011,10,30,Cincinnati,10.00%
2011,10,23,LA Chargers,83.33%
2011,10,23,New England,63.64%
2011,10,23,Philadelphia,45.45%
2011,10,23,New Orleans,47.06%
2011,10,23,Green Bay,41.67%
2011,10,23,Tampa Bay,58.33%
2011,10,23,Las Vegas,66.67%
2011,10,23,Pittsburgh,53.33%
2011,10,23,Denver,41.67%
2011,10,23,Buffalo,36.36%
2011,10,23,Minnesota,45.45%
2011,10,23,Jacksonville,25.00%
2011,10,23,Tennessee,41.18%
2011,10,23,Cleveland,50.00%
2011,10,23,Baltimore,30.00%
2011,10,23,Atlanta,46.15%
2011,10,23,Houston,33.33%
2011,10,23,Dallas,42.86%
2011,10,23,Arizona,33.33%
2011,10,23,Carolina,46.15%
2011,10,23,NY Jets,25.00%
2011,10,23,Washington,35.29%
2011,10,23,San Francisco,50.00%
2011,10,23,Cincinnati,9.09%
2011,10,23,Chicago,16.67%
2011,10,23,Detroit,33.33%
2011,10,23,Seattle,16.67%
2011,10,23,LA Rams,29.41%
2011,10,23,NY Giants,33.33%
2011,10,23,Miami,33.33%
2011,10,23,Indianapolis,28.57%
2011,10,23,Kansas City,18.18%
2011,10,16,Philadelphia,66.67%
2011,10,16,Green Bay,66.67%
2011,10,16,New Orleans,64.29%
2011,10,16,New England,61.54%
2011,10,16,Buffalo,50.00%
2011,10,16,Jacksonville,50.00%
2011,10,16,LA Chargers,46.15%
2011,10,16,Denver,46.15%
2011,10,16,Houston,45.45%
2011,10,16,Baltimore,43.75%
2011,10,16,NY Jets,42.86%
2011,10,16,Tampa Bay,42.86%
2011,10,16,Arizona,41.67%
2011,10,16,Cincinnati,41.18%
2011,10,16,Chicago,37.50%
2011,10,16,Minnesota,36.36%
2011,10,16,Tennessee,36.36%
2011,10,16,Las Vegas,35.71%
2011,10,16,Seattle,33.33%
2011,10,16,Dallas,33.33%
2011,10,16,Washington,33.33%
2011,10,16,Pittsburgh,33.33%
2011,10,16,Atlanta,30.77%
2011,10,16,Carolina,27.27%
2011,10,16,Cleveland,26.67%
2011,10,16,Kansas City,23.08%
2011,10,16,Detroit,18.18%
2011,10,16,LA Rams,16.67%
2011,10,16,Miami,14.29%
2011,10,16,Indianapolis,11.11%
2011,10,16,NY Giants,10.00%
2011,10,16,San Francisco,8.33%
2011,10,9,Green Bay,66.67%
2011,10,9,New Orleans,64.29%
2011,10,2,New Orleans,46.15%
2011,10,2,New England,35.71%
2011,10,2,Atlanta,30.00%
2011,10,2,LA Chargers,38.89%
2011,10,2,Indianapolis,46.15%
2011,10,2,Pittsburgh,53.85%
2011,10,2,Green Bay,46.15%
2011,10,2,Tampa Bay,30.00%
2011,10,2,Houston,45.45%
2011,10,2,Dallas,31.25%
2011,10,2,NY Jets,35.71%
2011,10,2,Baltimore,41.67%
2011,10,2,Detroit,60.00%
2011,10,2,Miami,30.77%
2011,10,2,Jacksonville,10.00%
2011,10,2,Philadelphia,38.46%
2011,10,2,Cincinnati,41.18%
2011,10,2,Buffalo,33.33%
2011,10,2,Cleveland,35.29%
2011,10,2,NY Giants,31.25%
2011,10,2,Kansas City,12.50%
2011,10,2,Seattle,21.43%
2011,10,2,Tennessee,40.00%
2011,10,2,Minnesota,42.86%
2011,10,2,Las Vegas,46.15%
2011,10,2,LA Rams,14.29%
2011,10,2,Chicago,7.69%
2011,10,2,Denver,35.71%
2011,10,2,San Francisco,18.18%
2011,10,2,Carolina,23.08%
2011,10,2,Washington,25.00%
2011,10,2,Arizona,45.00%
2011,9,25,LA Chargers,83.33%
2011,9,25,New England,63.64%
2011,9,25,Philadelphia,45.45%
2011,9,25,New Orleans,47.06%
2011,9,25,Green Bay,41.67%
2011,9,25,Tampa Bay,58.33%
2011,9,25,Las Vegas,66.67%
2011,9,25,Pittsburgh,53.33%
2011,9,25,Denver,41.67%
2011,9,25,Buffalo,36.36%
2011,9,25,Minnesota,45.45%
2011,9,25,Jacksonville,25.00%
2011,9,25,Tennessee,41.18%
2011,9,25,Cleveland,50.00%
2011,9,25,Baltimore,30.00%
2011,9,25,Atlanta,46.15%
2011,9,25,Houston,33.33%
2011,9,25,Dallas,42.86%
2011,9,25,Arizona,33.33%
2011,9,25,Carolina,46.15%
2011,9,25,NY Jets,25.00%
2011,9,25,Washington,35.29%
2011,9,25,San Francisco,50.00%
2011,9,25,Cincinnati,9.09%
2011,9,25,Chicago,16.67%
2011,9,25,Detroit,33.33%
2011,9,25,Seattle,16.67%
2011,9,25,LA Rams,29.41%
2011,9,25,NY Giants,33.33%
2011,9,25,Miami,33.33%
2011,9,25,Indianapolis,28.57%
2011,9,25,Kansas City,18.18%
2011,9,18,Philadelphia,66.67%
2011,9,18,Green Bay,66.67%
2011,9,18,New Orleans,64.29%
2011,9,18,New England,61.54%
2011,9,18,Buffalo,50.00%
2011,9,18,Jacksonville,50.00%
2011,9,18,LA Chargers,46.15%
2011,9,18,Denver,46.15%
2011,9,18,Houston,45.45%
2011,9,18,Baltimore,43.75%
2011,9,18,NY Jets,42.86%
2011,9,18,Tampa Bay,42.86%
2011,9,18,Arizona,41.67%
2011,9,18,Cincinnati,41.18%
2011,9,18,Chicago,37.50%
2011,9,18,Minnesota,36.36%
2011,9,18,Tennessee,36.36%
2011,9,18,Las Vegas,35.71%
2011,9,18,Seattle,33.33%
2011,9,18,Dallas,33.33%
2011,9,18,Washington,33.33%
2011,9,18,Pittsburgh,33.33%
2011,9,18,Atlanta,30.77%
2011,9,18,Carolina,27.27%
2011,9,18,Cleveland,26.67%
2011,9,18,Kansas City,23.08%
2011,9,18,Detroit,18.18%
2011,9,18,LA Rams,16.67%
2011,9,18,Miami,14.29%
2011,9,18,Indianapolis,11.11%
2011,9,18,NY Giants,10.00%
2011,9,18,San Francisco,8.33%
2011,9,11,Green Bay,66.67%
2011,9,11,New Orleans,64.29%
2011,9,4,New Orleans,46.15%
2011,9,4,New England,35.71%
2011,9,4,Atlanta,30.00%
2011,9,4,LA Chargers,38.89%
2011,9,4,Indianapolis,46.15%
2011,9,4,Pittsburgh,53.85%
2011,9,4,Green Bay,46.15%
2011,9,4,Tampa Bay,30.00%
2011,9,4,Houston,45.45%
2011,9,4,Dallas,31.25%
2011,9,4,NY Jets,35.71%
2011,9,4,Baltimore,41.67%
2011,9,4,Detroit,60.00%
2011,9,4,Miami,30.77%
2011,9,4,Jacksonville,10.00%
2011,9,4,Philadelphia,38.46%
2011,9,4,Cincinnati,41.18%
2011,9,4,Buffalo,33.33%
2011,9,4,Cleveland,35.29%
2011,9,4,NY Giants,31.25%
2011,9,4,Kansas City,12.50%
2011,9,4,Seattle,21.43%
2011,9,4,Tennessee,40.00%
2011,9,4,Minnesota,42.86%
2011,9,4,Las Vegas,46.15%
2011,9,4,LA Rams,14.29%
2011,9,4,Chicago,7.69%
2011,9,4,Denver,35.71%
2011,9,4,San Francisco,18.18%
2011,9,4,Carolina,23.08%
2011,9,4,Washington,25.00%
2011,9,4,Arizona,45.00%
2011,2,27,New Orleans,46.15%
2011,2,27,New England,35.71%
2011,2,27,Atlanta,30.00%
2011,2,27,LA Chargers,38.89%
2011,2,27,Indianapolis,46.15%
2011,2,27,Pittsburgh,53.85%
2011,2,27,Green Bay,46.15%
2011,2,27,Tampa Bay,30.00%
2011,2,27,Houston,45.45%
2011,2,27,Dallas,31.25%
2011,2,27,NY Jets,35.71%
2011,2,27,Baltimore,41.67%
2011,2,27,Detroit,60.00%
2011,2,27,Miami,30.77%
2011,2,27,Jacksonville,10.00%
2011,2,27,Philadelphia,38.46%
2011,2,27,Cincinnati,41.18%
2011,2,27,Buffalo,33.33%
2011,2,27,Cleveland,35.29%
2011,2,27,NY Giants,31.25%
2011,2,27,Kansas City,12.50%
2011,2,27,Seattle,21.43%
2011,2,27,Tennessee,40.00%
2011,2,27,Minnesota,42.86%
2011,2,27,Las Vegas,46.15%
2011,2,27,LA Rams,14.29%
2011,2,27,Chicago,7.69%
2011,2,27,Denver,35.71%
2011,2,27,San Francisco,18.18%
2011,2,27,Carolina,23.08%
2011,2,27,Washington,25.00%
2011,2,27,Arizona,45.00%
2011,2,20,New Orleans,46.15%
2011,2,20,New England,35.71%
2011,2,20,Atlanta,30.00%
2011,2,20,LA Chargers,38.89%
2011,2,20,Indianapolis,46.15%
2011,2,20,Pittsburgh,53.85%
2011,2,20,Green Bay,46.15%
2011,2,20,Tampa Bay,30.00%
2011,2,20,Houston,45.45%
2011,2,20,Dallas,31.25%
2011,2,20,NY Jets,35.71%
2011,2,20,Baltimore,41.67%
2011,2,20,Detroit,60.00%
2011,2,20,Miami,30.77%
2011,2,20,Jacksonville,10.00%
2011,2,20,Philadelphia,38.46%
2011,2,20,Cincinnati,41.18%
2011,2,20,Buffalo,33.33%
2011,2,20,Cleveland,35.29%
2011,2,20,NY Giants,31.25%
2011,2,20,Kansas City,12.50%
2011,2,20,Seattle,21.43%
2011,2,20,Tennessee,40.00%
2011,2,20,Minnesota,42.86%
2011,2,20,Las Vegas,46.15%
2011,2,20,LA Rams,14.29%
2011,2,20,Chicago,7.69%
2011,2,20,Denver,35.71%
2011,2,20,San Francisco,18.18%
2011,2,20,Carolina,23.08%
2011,2,20,Washington,25.00%
2011,2,20,Arizona,45.00%
2011,2,13,New Orleans,46.15%
2011,2,13,New England,35.71%
2011,2,13,Atlanta,30.00%
2011,2,13,LA Chargers,38.89%
2011,2,13,Indianapolis,46.15%
2011,2,13,Pittsburgh,53.85%
2011,2,13,Green Bay,46.15%
2011,2,13,Tampa Bay,30.00%
2011,2,13,Houston,45.45%
2011,2,13,Dallas,31.25%
2011,2,13,NY Jets,35.71%
2011,2,13,Baltimore,41.67%
2011,2,13,Detroit,60.00%
2011,2,13,Miami,30.77%
2011,2,13,Jacksonville,10.00%
2011,2,13,Philadelphia,38.46%
2011,2,13,Cincinnati,41.18%
2011,2,13,Buffalo,33.33%
2011,2,13,Cleveland,35.29%
2011,2,13,NY Giants,31.25%
2011,2,13,Kansas City,12.50%
2011,2,13,Seattle,21.43%
2011,2,13,Tennessee,40.00%
2011,2,13,Minnesota,42.86%
2011,2,13,Las Vegas,46.15%
2011,2,13,LA Rams,14.29%
2011,2,13,Chicago,7.69%
2011,2,13,Denver,35.71%
2011,2,13,San Francisco,18.18%
2011,2,13,Carolina,23.08%
2011,2,13,Washington,25.00%
2011,2,13,Arizona,45.00%
2011,2,6,New Orleans,46.15%
2011,2,6,New England,35.71%
2011,2,6,Atlanta,30.00%
2011,2,6,LA Chargers,38.89%
2011,2,6,Indianapolis,46.15%
2011,2,6,Pittsburgh,54.55%
2011,2,6,Green Bay,18.18%
2011,2,6,Tampa Bay,30.00%
2011,2,6,Houston,45.45%
2011,2,6,Dallas,31.25%
2011,2,6,NY Jets,35.71%
2011,2,6,Baltimore,41.67%
2011,2,6,Detroit,60.00%
2011,2,6,Miami,30.77%
2011,2,6,Jacksonville,10.00%
2011,2,6,Philadelphia,38.46%
2011,2,6,Cincinnati,41.18%
2011,2,6,Buffalo,33.33%
2011,2,6,Cleveland,35.29%
2011,2,6,NY Giants,31.25%
2011,2,6,Kansas City,12.50%
2011,2,6,Seattle,21.43%
2011,2,6,Tennessee,40.00%
2011,2,6,Minnesota,42.86%
2011,2,6,Las Vegas,46.15%
2011,2,6,LA Rams,14.29%
2011,2,6,Chicago,7.69%
2011,2,6,Denver,35.71%
2011,2,6,San Francisco,18.18%
2011,2,6,Carolina,23.08%
2011,2,6,Washington,25.00%
2011,2,6,Arizona,45.00%
2010,9,5,Miami,58.33%
2010,9,5,Indianapolis,46.15%
2010,9,5,Green Bay,45.45%
2010,9,5,Jacksonville,52.94%
2010,9,5,Minnesota,58.33%
2010,9,5,New Orleans,33.33%
2010,9,5,LA Chargers,30.77%
2010,9,5,NY Giants,12.50%
2010,9,5,Baltimore,38.46%
2010,9,5,New England,25.00%
2010,9,5,Atlanta,46.67%
2010,9,5,Tennessee,42.86%
2010,9,5,Dallas,23.08%
2010,9,5,Cincinnati,35.71%
2010,9,5,Houston,42.86%
2010,9,5,Washington,50.00%
2010,9,5,Pittsburgh,50.00%
2010,9,5,Chicago,46.67%
2010,9,5,Carolina,20.00%
2010,9,5,NY Jets,42.86%
2010,9,5,Denver,46.67%
2010,9,5,Arizona,12.50%
2010,9,5,Detroit,35.71%
2010,9,5,Philadelphia,18.18%
2010,9,5,Seattle,30.77%
2010,9,5,Cleveland,35.71%
2010,9,5,Tampa Bay,46.67%
2010,9,5,LA Rams,11.11%
2010,9,5,San Francisco,26.67%
2010,9,5,Las Vegas,46.15%
2010,9,5,Kansas City,30.00%
2010,9,5,Buffalo,35.71%
2010,2,28,Miami,58.33%
2010,2,28,Indianapolis,46.15%
2010,2,28,Green Bay,45.45%
2010,2,28,Jacksonville,52.94%
2010,2,28,Minnesota,58.33%
2010,2,28,New Orleans,33.33%
2010,2,28,LA Chargers,30.77%
2010,2,28,NY Giants,12.50%
2010,2,28,Baltimore,38.46%
2010,2,28,New England,25.00%
2010,2,28,Atlanta,46.67%
2010,2,28,Tennessee,42.86%
2010,2,28,Dallas,23.08%
2010,2,28,Cincinnati,35.71%
2010,2,28,Houston,42.86%
2010,2,28,Washington,50.00%
